;competition;date;distance;finishCoords;finishPort;gliderImat;gliderType;pilotClub;pilotName;shape;speed;startCoords;startPort;type
28;0;05.09.2018;158.9;50'25'581N,16'03'015E;;OK-6500;VSO-10;Náchod;Petr Seibrt;polygon s 5OB;32.23;50'24'783N,16'07'299E;;volný let na vzdálenost
29;0;08.09.2018;119.1;49'43'075N,13'28'405E;;OK-3118;LS-8-18 /18m;Plzeň-Letkov;Pavel Kunstmüller;polygon s 5OB;55.5;49'45'795N,13'24'174E;;není možné podle pravidel bodovat
30;0;06.09.2018;269.9;49'40'212N,13'30'632E;;OK-3118;LS-8-18 /18m;Plzeň-Letkov;Michal Budějovský;polygon s 5OB;83.57;49'44'875N,13'26'144E;;není možné podle pravidel bodovat
31;1;29.08.2018;186.4;48'27'067N,17'31'850E;;OM_8136;Duo Discus X(T);Bratislava;Štefan Šimončič;trojúhelník;76.88;48'30'433N,17'28'683E;;rychlostní let se změnou tratě za letu
32;0;16.08.2018;104.1;49'22'552N,16'04'467E;;OK-A806;TST-10M Atlas;Křižanov;Karel Doubal;polygon s 5OB;38.88;49'23'945N,16'09'210E;;není možné podle pravidel bodovat
33;0;17.08.2018;132.1;49'22'100N,16'06'967E;LKKA;OK_A806;TST-10M Atlas;Křižanov;Karel Doubal;polygon s 5OB;72.1;49'22'100N,16'06'967E;LKKA;rychlostní let se změnou tratě za letu
34;0;05.09.2018;168.1;50'39'310N,15'05'797E;;OK-6493;Std. Cirrus;Slaný;Michal Fořtík;polygon s 5OB;56.92;50'38'789N,15'02'359E;;není možné podle pravidel bodovat
35;0;19.08.2018;84.4;49'33'783N,18'21'558E;;OK-2525;Arcus E/M/S/T;Frýdlant n.O.;Pavel Foldyna;polygon s 5OB;115.88;49'31'300N,18'25'985E;;není možné podle pravidel bodovat
36;0;08.09.2018;320.2;49'20'768N,8'19'367E;;D-9114;LS-4;SFG Giulini/Ludwigshafen;Melzer Uwe;polygon s 5OB;67.08;49'22'977N,8'20'797E;;není možné podle pravidel bodovat
37;0;10.09.2018;240.3;49'02'840N,18'57'377E;;OM0410;Ventus 2cx(m/t) /18m 600kg;Martin;Milan Lojdl;polygon s 3OB;71.0;49'07'367N,19'05'483E;;volný let na vzdálenost
38;0;10.09.2018;341.8;50'38'000N,17'46'900E;EPOP;SP-3O8O;SZD-48 Jantar Std. 2(3);Opolski;Tomasz Radoszewski;polygon s 3OB;74.97;50'38'000N,17'46'900E;EPOP;rychlostní let se změnou tratě za letu
39;0;09.09.2018;90.8;49'35'108N,18'20'784E;;OK-3312;Arcus E/M/S/T;Frýdlant n.O.;Pavel Foldyna;polygon s 5OB;49.5;49'37'298N,18'24'684E;;není možné podle pravidel bodovat
40;0;10.09.2018;503.2;50'38'000N,17'46'900E;EPOP;;JS1-A/B/C(TJ) 18;Opolski;Zbigniew Kunas;polygon s 5OB;89.1;50'38'000N,17'46'900E;EPOP;rychlostní let se změnou tratě za letu
41;0;10.09.2018;115.2;50'36'033N,15'38'407E;;OK A802;TST-10M Atlas;Vrchlabí;Mirek Soukup;2OB;39.07;50'37'450N,15'38'783E;;volný let na vzdálenost
42;0;10.09.2018;99.8;49'24'680N,15'42'430E;;OKBUA07;Tukan D10;Jihlava;Miloš Dedera;trojúhelník;46.81;49'24'680N,15'42'430E;;rychlostní let podle deklarace
43;0;10.09.2018;176.8;49'57'633N,17'01'067E;;HB 3315;LS-8-18 /18m;Šumperk;Beat Albrecht;polygon s 5OB;64.27;49'55'700N,16'59'050E;;rychlostní let se změnou tratě za letu
44;0;10.09.2018;109.2;50'23'957N,14'55'301E;;OK-6602;ASW-19B;Mladá Boleslav;Lukáš Plocek;polygon s 5OB;37.4;50'22'564N,14'57'002E;;není možné podle pravidel bodovat
45;0;09.09.2018;187.0;49'14'217N,16'33'300E;;Ok-2903;M-28;Medlánky;Petr Nerad;návratová;53.89;49'14'217N,16'33'300E;;rychlostní let se změnou tratě za letu
46;0;09.09.2018;57.6;48'48'737N,17'08'266E;;OM-6517;VSO-10;Holíč;Miroslav Gawron;polygon s 5OB;35.89;48'48'379N,17'10'246E;;není možné podle pravidel bodovat
47;0;09.09.2018;201.7;48'15'828N,18'13'574E;;D-KUNT;LS-8-18 /18m;Nitra;Tibor Arpáš;2OB;68.0;48'16'767N,18'07'967E;;volný let na vzdálenost
48;0;09.09.2018;181.0;41'51'330N,6'42'350W;;D-KUMO;DG-400 /17m;Kroměříž;Bohdan Sebestik;polygon s 5OB;83.85;41'51'330N,6'42'350W;;rychlostní let se změnou tratě za letu
49;0;09.09.2018;169.5;48'27'350N,17'31'583E;LZTR;OM-1402;Discus 2c/2T /18m;Trnava;miloš mach;FAI trojúhelník;61.9;48'27'350N,17'31'583E;LZTR;rychlostní let se změnou tratě za letu
50;0;09.09.2018;312.2;50'38'000N,17'46'900E;EPOP;SP-3O8O;SZD-48 Jantar Std. 2(3);Opolski;Tomasz Radoszewski;polygon s 3OB;93.7;50'38'000N,17'46'900E;EPOP;rychlostní let se změnou tratě za letu
51;0;09.09.2018;430.2;50'38'000N,17'46'900E;EPOP;;JS1-A/B/C(TJ) 18;Opolski;Zbigniew Kunas;polygon s 5OB;84.07;50'38'000N,17'46'900E;EPOP;rychlostní let se změnou tratě za letu
52;0;08.09.2018;206.7;49'22'100N,16'06'967E;LKKA;OK1948;Janus c/cT/cM (FG);Křižanov;Petr Koutný;trojúhelník;83.58;49'22'100N,16'06'967E;LKKA;rychlostní let podle deklarace
53;0;09.09.2018;203.4;48'48'633N,17'08'067E;;OM-3501;VSO-10;Holíč;Radek Kosulic;polygon s 5OB;59.0;48'48'633N,17'08'067E;;rychlostní let se změnou tratě za letu
54;0;09.09.2018;116.7;48'48'633N,17'08'067E;;OM 1367;Std. Cirrus;Holíč;ivana sidorova;polygon s 5OB;50.12;48'48'633N,17'08'067E;;rychlostní let se změnou tratě za letu
55;0;09.09.2018;165.4;49'57'675N,16'25'779E;;OK-8718;G-104 Speed Astir II b;Ústí nad Orlicí;Milda Cindr;polygon s 3OB;53.41;49'58'783N,16'25'367E;;volný let na vzdálenost
56;0;06.09.2018;138.3;50'23'988N,14'52'791E;;OK 2422;DG-100;Mladá Boleslav;Jiří Srba;polygon s 5OB;28.46;50'24'887N,14'53'579E;;není možné podle pravidel bodovat
57;0;09.09.2018;365.9;48'58'800N,17'07'483E;LKKY;OK-7000;Discus 2a /15m;Kyjov;Lubomír Motl;FAI trojúhelník s odletem z ramene;81.8;48'58'800N,17'07'483E;LKKY;rychlostní let se změnou tratě za letu
58;0;09.09.2018;161.6;51'12'376N,16'58'300E;;SP-0000;SZD-48 Jantar Std. 2(3);Wrocławski;Grzegorz Kokot;polygon s 5OB;50.92;51'12'270N,17'01'004E;;není možné podle pravidel bodovat
59;0;09.09.2018;308.4;49'44'267N,14'38'717E;;D-KAZS;Antares 18S/T;GAC Benešov;Robert Šíma;trojúhelník;107.21;49'44'267N,14'38'717E;;rychlostní let se změnou tratě za letu
60;0;09.09.2018;136.8;49'25'317N,15'38'083E;;OK8405;VT-116 Orlik II;Jihlava;Miloš Dedera;polygon s 3OB;67.15;49'25'317N,15'38'083E;;rychlostní let se změnou tratě za letu
61;0;09.09.2018;340.4;49'14'200N,16'33'317E;LKCM;OK-2345;Duo Discus X(T);Medlánky;Stanislav Přeček;trojúhelník s odletem z ramene;89.34;49'14'200N,16'33'317E;LKCM;rychlostní let se změnou tratě za letu
62;0;09.09.2018;23.6;48'16'640N,18'08'043E;;OM-4503;VSO-10;Nitra;Patrik Kavan;polygon s 5OB;20.66;48'17'260N,18'06'522E;;není možné podle pravidel bodovat
63;0;09.09.2018;322.9;49'34'950N,15'45'550E;;OK-0818;LS-8t /18m;Přibyslav;Pavel Loužecký;4OB;100.87;49'34'950N,15'45'550E;;rychlostní let podle deklarace
64;0;09.09.2018;114.8;49'34'833N,15'45'767E;LKPI;OK-0569;Std. Cirrus;Přibyslav;Josef Novotný;FAI trojúhelník;81.55;49'34'833N,15'45'767E;LKPI;rychlostní let podle deklarace
65;0;09.09.2018;177.9;49'48'850N,15'12'100E;;ZS-GKX;JS1-C(TJ) 21;Tábor;Lenka Kuthanová;FAI trojúhelník;103.4;49'48'850N,15'12'100E;;rychlostní let podle deklarace
66;0;08.09.2018;284.1;49'48'850N,15'12'100E;;ZS-GKX;JS1-C(TJ) 21;Tábor;Lenka Kuthanová;FAI trojúhelník;99.68;49'48'850N,15'12'100E;;rychlostní let podle deklarace
67;0;09.09.2018;231.7;49'44'283N,14'38'700E;;D_0683;LS 1d;GAC Benešov;Viktor Bečan;trojúhelník;68.78;49'44'283N,14'38'700E;;rychlostní let se změnou tratě za letu
68;0;09.09.2018;110.2;49'14'000N,18'36'817E;;OM-6505;VSO-10;Žilina;Peter Šamaj;polygon s 5OB;49.76;49'12'733N,18'37'619E;;rychlostní let se změnou tratě za letu
69;0;09.09.2018;234.8;49'44'450N,14'38'683E;LKBE;OK-3303;Discus 2b/2c/2T /15m;GAC Benešov;Petr Kachlik;trojúhelník;83.45;49'44'450N,14'38'683E;LKBE;rychlostní let se změnou tratě za letu
70;0;09.09.2018;134.3;49'17'133N,17'24'950E;;OK-A524;TST-10M Atlas;Kroměříž;Jan Zona;polygon s 5OB;63.89;49'17'133N,17'24'950E;;rychlostní let se změnou tratě za letu
71;0;09.09.2018;259.3;49'57'633N,17'01'067E;;OK-2882;DG-200 /15m;Šumperk;Radek Vlček;polygon s 5OB;90.12;49'57'633N,17'01'067E;;rychlostní let se změnou tratě za letu
72;0;09.09.2018;122.6;49'18'017N,17'01'517E;LKVY;OK-4187;G-102 Astir cs 77;Vyškov;Antonín Pilát;polygon s 5OB;59.43;49'18'017N,17'01'517E;LKVY;rychlostní let se změnou tratě za letu
73;0;09.09.2018;139.4;48'35'700N,19'15'933E;;OM-4515 ;VSO-10;Očová;Slavo Vaník;polygon s 5OB;74.04;48'39'300N,19'18'733E;;rychlostní let se změnou tratě za letu
74;0;09.09.2018;80.1;49'17'512N,17'02'707E;;OK-1066;DG-1000S 18m;Vyškov;Petr Omelka;polygon s 5OB;25.8;49'19'848N,16'55'996E;;není možné podle pravidel bodovat
75;0;09.09.2018;152.2;49'27'776N,17'38'870E;;ok-A207;TST-3 Alpin TM;Hranice;Radim Sobek;polygon s 5OB;62.96;49'29'483N,17'39'464E;;není možné podle pravidel bodovat
76;0;09.09.2018;132.3;49'18'017N,17'01'517E;LKVY;OK-2905;G-104 Speed Astir II b;Vyškov;Leoš Nosek;polygon s 5OB;48.2;49'18'017N,17'01'517E;LKVY;rychlostní let se změnou tratě za letu
77;0;09.09.2018;79.2;48'35'711N,19'16'093E;;OM-0507;VSO-10;Očová;Jozef Vyletel;polygon s 5OB;51.58;48'37'062N,19'15'589E;;není možné podle pravidel bodovat
78;0;09.09.2018;100.8;49'34'850N,15'45'767E;;OK-2508;VSO-10;Přibyslav;Michaela Křížová;polygon s 5OB;49.86;49'34'850N,15'45'767E;;rychlostní let se změnou tratě za letu
79;0;09.09.2018;261.9;49'37'929N,15'16'198E;;OK-4304;HpH 304eS SHARK /18m (600kg);Zbraslavice;Richard Jensen;2OB;98.08;49'48'850N,15'12'100E;;volný let na vzdálenost
80;0;08.09.2018;335.1;49'48'850N,15'12'100E;;OK-4304;HpH 304eS SHARK /18m (600kg);Zbraslavice;Richard Jensen;FAI trojúhelník s odletem z ramene;91.26;49'48'850N,15'12'100E;;rychlostní let podle deklarace
81;0;09.09.2018;82.8;49'35'850N,15'32'817E;lkhb;OK-A206;TST-3 Alpin TM;Letňany;Václav Petrů;polygon s 3OB;52.79;49'35'850N,15'32'817E;lkhb;rychlostní let se změnou tratě za letu
82;0;09.09.2018;75.5;48'47'639N,17'06'693E;;OK-4646;G-103 Twin Basic;Holíč;Vladimír Kočvara;polygon s 5OB;40.2;48'48'406N,17'06'407E;;není možné podle pravidel bodovat
83;0;09.09.2018;39.0;49'18'663N,17'02'112E;;OK_7774;G-102 Astir cs 77;Vyškov;Karel Míča;polygon s 5OB;50.69;49'20'914N,16'54'828E;;není možné podle pravidel bodovat
84;0;09.09.2018;230.1;49'48'849N,15'12'099E;;OK-0428;Std. Cirrus;Zbraslavice;Jakub Kmošek;FAI trojúhelník;82.66;49'48'849N,15'12'099E;;rychlostní let podle deklarace
85;0;09.09.2018;168.2;49'14'215N,18'39'328E;;OM-7272;Centrair C-101A Pegase;Žilina;Milan Surovčík ml.;polygon s 5OB;62.64;49'14'674N,18'37'750E;;není možné podle pravidel bodovat
86;0;09.09.2018;32.2;49'14'014N,18'36'828E;;OM-9505;VSO-10;Žilina;Matej Jedlička;polygon s 5OB;28.99;49'12'711N,18'36'823E;;není možné podle pravidel bodovat
87;0;09.09.2018;179.0;49'14'250N,16'33'500E;LKCM;OK-7119;ASW-15;Medlánky;Aleš Nestrojil;trojúhelník;53.38;49'14'250N,16'33'500E;LKCM;rychlostní let se změnou tratě za letu
88;0;09.09.2018;201.4;50'28'100N,16'12'117E;;OK-6475;Ventus b(T) /16,6m;Hronov;Miloš Novotný;polygon s 5OB;63.0;50'24'550N,16'23'150E;;rychlostní let se změnou tratě za letu
89;0;09.09.2018;61.6;49'01'869N,14'31'621E;;OK 5901 ;T-59D Kestrel 19m;Hosín;Ivan Holkup;polygon s 5OB;30.35;49'02'812N,14'32'038E;;není možné podle pravidel bodovat
90;0;09.09.2018;150.4;50'04'965N,16'26'687E;;OK-7340;Std. Cirrus;Žamberk;Ladislav Valenta;polygon s 5OB;55.05;50'04'985N,16'25'418E;;není možné podle pravidel bodovat
91;0;09.09.2018;117.2;49'32'767N,17'42'267E;LKHN;OK-1900;ASW-19B;Hranice;Roman Schotli;polygon s 5OB;47.22;49'32'767N,17'42'267E;LKHN;rychlostní let se změnou tratě za letu
92;0;09.09.2018;154.1;49'55'617N,16'11'150E;LKVM;OK2076;ASW-15B;Vysoké Mýto;Josef Vopařil;FAI trojúhelník;45.84;49'55'617N,16'11'150E;LKVM;rychlostní let podle deklarace
93;0;09.09.2018;95.8;49'34'350N,15'46'890E;;OK-5628;VSO-10;Přibyslav;Roman Lukeš;polygon s 5OB;47.04;49'31'980N,15'47'230E;;není možné podle pravidel bodovat
94;0;09.09.2018;129.0;49'57'632N,17'01'067E;LKSU;OK 3845;G-102 Astir cs 77;Šumperk;Roman Kopp;polygon s 5OB;51.72;49'57'632N,17'01'067E;LKSU;rychlostní let se změnou tratě za letu
95;0;09.09.2018;135.2;48'48'966N,17'08'386E;LZHL;OK-5252;Phoebus B1;Holíč;Zdeněk Šebesta;polygon s 5OB;50.23;48'48'450N,17'08'183E;LZHL;volný let na vzdálenost
96;0;09.09.2018;78.3;48'16'707N,18'08'086E;;OM-1100;Centrair C-101A Pegase;Nitra;Peter Hupka;polygon s 5OB;43.37;48'17'184N,18'06'611E;;není možné podle pravidel bodovat
97;0;09.09.2018;165.0;49'17'133N,17'24'950E;;OK-1177;Std. Cirrus;Kroměříž;Zdeněk Balcárek;polygon s 5OB;73.24;49'17'133N,17'24'950E;;rychlostní let se změnou tratě za letu
98;0;09.09.2018;335.2;49'55'617N,16'11'150E;;OK-9841;Duo Discus (T) (700kg);Vysoké Mýto;Karel Jindra;polygon s 3OB;101.52;49'55'617N,16'11'150E;;rychlostní let podle deklarace
99;0;09.09.2018;232.0;49'22'097N,16'06'544E;;OK-1948;Janus c/cT/cM (FG);Křižanov;Dušan Kmeť;polygon s 5OB;83.41;49'24'204N,16'04'325E;;není možné podle pravidel bodovat
0;0;26.09.2018;202.8;48'16'767N,18'07'967E;;OM-8888;LS-8s(t) /18m;Nitra;Dominik Jančík;polygon s 3OB;79.69;48'16'767N,18'07'967E;;rychlostní let podle deklarace
1;0;09.09.2018;173.4;48'48'633N,17'08'067E;;OK-0376;Std. Cirrus;Holíč;Igor Špaček;polygon s 5OB;69.86;48'48'633N,17'08'067E;;rychlostní let se změnou tratě za letu
2;0;12.09.2018;14.7;49'46'351N,19'13'227E;;PZ_3734;PW-5 Smyk;Gdański;robert machel;polygon s 5OB;6.47;49'47'126N,19'13'468E;;není možné podle pravidel bodovat
3;0;25.09.2018;99.7;50'38'000N,17'46'900E;EPOP;;SZD-51-1 Junior;Opolski;Zbigniew Kunas;polygon s 3OB;48.48;50'38'000N,17'46'900E;EPOP;rychlostní let se změnou tratě za letu
4;1;15.09.2018;10.4;49'13'950N,18'36'640E;;OM-9613;VSO-10;Žilina;Samuel Hruška;polygon s 5OB;99.57;49'14'080N,18'37'260E;;není možné podle pravidel bodovat
5;0;25.09.2018;304.9;49'43'367N,13'27'117E;;OK-3833;Ventus c /17,6m;Šumperk;Marek Blaťák;polygon s 3OB;89.47;49'43'367N,13'27'117E;;rychlostní let podle deklarace
6;0;25.09.2018;230.6;50'05'650N,13'41'333E;LKRK;OK-1943;LS 1d;Rakovník;Jan Hlaváček;trojúhelník;71.81;50'05'650N,13'41'333E;LKRK;rychlostní let se změnou tratě za letu
7;0;25.09.2018;236.4;50'05'650N,13'41'333E;LKRK;OK-1009;LS-7;Rakovník;Jan Konečný;trojúhelník;69.99;50'05'650N,13'41'333E;LKRK;rychlostní let se změnou tratě za letu
8;0;25.09.2018;670.9;48'57'022N,20'45'514E;;OM9696;Discus 2c/2T /18m;Spišská Nová Ves;Maroš Divok;polygon s 5OB;109.06;49'07'133N,20'14'367E;;volný let na vzdálenost
9;0;25.09.2018;231.2;50'05'650N,13'41'333E;LKRK;OK-5678;Std. Cirrus;Rakovník;Radim Krofta;trojúhelník;70.66;50'05'650N,13'41'333E;LKRK;rychlostní let se změnou tratě za letu
10;0;25.09.2018;309.4;49'35'833N,15'32'950E;LKHB;;EB-28 edition 28,3m;Havlíčkův Brod;Radek Kučírek;polygon s 3OB;103.68;49'35'833N,15'32'950E;LKHB;rychlostní let podle deklarace
11;0;25.09.2018;287.4;51'47'117N,5'52'833E;;PH_1240;DG-800 S /18m;Hodkovice;Billy Vermeulen;polygon s 5OB;62.93;51'47'117N,5'52'833E;;rychlostní let se změnou tratě za letu
12;0;25.09.2018;105.0;49'49'752N,13'24'733E;;OK-5235;ASW-19B;Plzeň-Letkov;Roman Jokl;FAI trojúhelník;92.78;49'49'752N,13'24'733E;;rychlostní let podle deklarace
13;0;25.09.2018;84.7;50'06'023N,13'42'883E;;OK-9609;VSO-10;Rakovník;Michal Vildman;polygon s 5OB;42.29;50'06'164N,13'39'796E;;není možné podle pravidel bodovat
14;0;23.09.2018;29.0;49'35'354N,18'22'782E;;OK7301;G-102 Astir cs;Frýdlant n.O.;Ivo Arendacký;polygon s 5OB;32.39;49'31'196N,18'19'491E;;není možné podle pravidel bodovat
15;0;23.09.2018;125.5;41'54'620N,6'40'190W;;D-KUMO;DG-400 /17m;Kroměříž;Bohdan Sebestik;polygon s 5OB;31.77;41'53'330N,6'45'000W;;není možné podle pravidel bodovat
16;0;26.08.2018;220.8;49'14'800N,14'42'817E;;OK-0229;L-23 Super Blaník;Soběslav;Lukáš Bárta;polygon s 3OB;62.24;49'14'800N,14'42'817E;;rychlostní let podle deklarace
17;0;23.09.2018;231.2;50'04'550N,17'41'533E;;OK4901;Std. Cirrus;Krnov;Antonín Bordovský;polygon s 5OB;108.22;50'06'167N,17'25'817E;;rychlostní let se změnou tratě za letu
18;0;15.09.2018;7.0;49'13'949N,18'36'630E;;OM-0233;L-23 Super Blaník;Žilina;Martin Solár;polygon s 5OB;83.44;49'14'822N,18'37'494E;;není možné podle pravidel bodovat
19;1;16.09.2018;92.4;49'13'481N,18'35'004E;;OM-9619;VSO-10;Žilina;Martin Solár;polygon s 5OB;30.43;49'15'355N,18'36'065E;;není možné podle pravidel bodovat
20;1;15.09.2018;8.3;49'13'950N,18'36'632E;;OM-0233;L-23 Super Blaník;Žilina;Martin Solár;polygon s 5OB;83.23;49'14'093N,18'37'269E;;není možné podle pravidel bodovat
21;0;22.09.2018;210.3;50'53'100N,19'12'283E;;SP-3753;SZD-48 Jantar Std. 2(3);Częstochowski;Rychu Pachla;trojúhelník;76.83;50'53'100N,19'12'283E;;rychlostní let podle deklarace
22;0;22.09.2018;249.0;50'38'000N,17'46'900E;EPOP;;SZD-48 Jantar Std. 2(3);Opolski;Tomasz Radoszewski;polygon s 3OB;89.51;50'38'000N,17'46'900E;EPOP;rychlostní let se změnou tratě za letu
23;0;22.09.2018;147.5;49'36'000N,15'33'083E;;OM-5452;ASW-20 C(L) /15m +W;Prievidza;Eduard Niko;polygon s 5OB;82.81;49'36'000N,15'33'083E;;rychlostní let se změnou tratě za letu
24;0;22.09.2018;123.7;49'34'857N,15'45'670E;;OK-2805;VSO-10;Přibyslav;Michaela Křížová;polygon s 5OB;38.31;49'34'833N,15'45'767E;;volný let na vzdálenost
25;0;22.09.2018;152.9;50'05'183N,12'57'167E;;OK-7279;Ventus cT /17,6m;Toužim;Karel ml. Beníšek;trojúhelník;85.39;50'05'183N,12'57'167E;;rychlostní let se změnou tratě za letu
26;0;22.09.2018;271.0;50'05'681N,12'58'047E;;0K-0330;Nimbus 3 /25,5m 750kg;Toužim;Ivan Harašta;polygon s 5OB;92.53;50'04'000N,12'56'807E;;není možné podle pravidel bodovat
27;0;08.09.2018;312.4;50'05'183N,12'57'167E;;OK-7279;Ventus cT /17,6m;Toužim;Karel ml. Beníšek;FAI trojúhelník;84.83;50'05'183N,12'57'167E;;rychlostní let podle deklarace
28;0;22.09.2018;139.5;49'35'655N,15'42'812E;;OK_8656;ASW-15B;Přibyslav;Martin Kříž;polygon s 5OB;40.91;49'34'833N,15'45'767E;;volný let na vzdálenost
29;0;22.09.2018;266.7;50'24'233N,13'45'117E;;D-5335;Ventus a /15m WL 500kg;Raná;Ondřej Dvořák;polygon s 3OB;94.08;50'24'233N,13'45'117E;;rychlostní let se změnou tratě za letu
30;0;16.09.2018;70.4;49'56'565N,15'33'158E;;OK-2727;ASW-27;VAP;Libor Smolík;polygon s 5OB;71.84;49'56'420N,15'31'235E;;není možné podle pravidel bodovat
31;0;22.09.2018;158.9;49'56'349N,15'32'982E;;OK-2727;ASW-27;VAP;Milan Havlík;polygon s 5OB;97.12;49'55'565N,15'32'549E;;rychlostní let se změnou tratě za letu
32;0;22.09.2018;110.2;49'57'667N,15'30'850E;;OK-6744;ASW-20 (A)+F /15m;VAP;Jan Černý;polygon s 5OB;97.21;49'57'667N,15'30'850E;;rychlostní let podle deklarace
33;0;15.09.2018;94.8;50'43'793N,14'35'649E;;OK-8641;ASW-15B;Česká Lípa;Jan Šmaha;polygon s 5OB;43.03;50'45'863N,14'29'761E;;není možné podle pravidel bodovat
34;1;23.08.2018;233.8;51'50'100N,16'31'517E;;SP-3894;SZD-48 Jantar Std. 2(3);AOS Bezmiechowa;Olgierd Urbańczyk;polygon s 3OB;83.03;51'49'317N,16'24'350E;;rychlostní let podle deklarace
35;0;21.09.2018;312.4;49'59'633N,17'28'500E;;OK-1837;Ventus c /17,6m;Krnov;Antonín Bordovský;polygon s 5OB;114.94;50'02'000N,17'18'817E;;rychlostní let se změnou tratě za letu
36;0;21.09.2018;214.0;49'03'254N,18'56'578E;;OM0410;Ventus 2cx(m/t) /18m 600kg;Martin;Milan Lojdl;polygon s 3OB;98.4;49'07'367N,19'05'483E;;volný let na vzdálenost
37;0;16.09.2018;150.6;51'12'289N,22'24'331E;;SP-3705;PW-5 Smyk;Lubelski;Leszek Wołosowicz;polygon s 5OB;38.28;51'12'974N,22'20'269E;;není možné podle pravidel bodovat
38;0;20.09.2018;282.5;50'38'338N,17'47'191E;EPOP;;JS1-A/B/C(TJ) 18;Opolski;Zbigniew Kunas;polygon s 5OB;55.99;50'38'000N,17'46'900E;EPOP;volný let na vzdálenost
39;0;20.09.2018;222.2;49'28'161N,20'01'943E;;D1639;LS-4;Nowy Targ;Wojtek Domański;polygon s 5OB;57.91;49'23'188N,20'04'867E;;není možné podle pravidel bodovat
40;0;20.09.2018;149.5;50'26'173N,13'31'824E;;OM-8255;DG-800 S /18m;Roudnice n.L.;Jakub Brotánek;2OB;67.61;50'24'633N,14'13'567E;;volný let na vzdálenost
41;0;20.09.2018;311.3;49'44'450N,14'38'680E;;OK-2729;ASG-29(E) 18m;GAC Benešov;Ondřej Dupal;polygon s 3OB;99.98;49'44'450N,14'38'680E;;rychlostní let podle deklarace
42;0;20.09.2018;138.5;50'37'450N,15'38'783E;;OK A802;TST-10M Atlas;Vrchlabí;Mirek Soukup;polygon s 5OB;44.39;50'37'450N,15'38'783E;;rychlostní let se změnou tratě za letu
43;0;20.09.2018;110.8;48'47'450N,16'53'550E;LKBA;OK-A31O;TST-10M Atlas;Letecký klub Břeclav;Karel Ertl;polygon s 5OB;48.84;48'47'450N,16'53'550E;LKBA;rychlostní let se změnou tratě za letu
44;0;20.09.2018;240.6;50'24'070N,14'14'370E;;OK4740;Std. Cirrus WL;Roudnice n.L.;Jan Jindra;polygon s 5OB;72.8;50'24'633N,14'13'567E;;volný let na vzdálenost
45;0;20.09.2018;269.5;48'58'800N,17'07'483E;;OK-7000;Discus 2a /15m;Kyjov;Lubomír Motl;polygon s 3OB;80.05;48'58'800N,17'07'483E;;rychlostní let se změnou tratě za letu
46;0;20.09.2018;213.7;48'47'400N,16'53'550E;;OK-2230;Ventus cM /17,6m;Břeclav;Pavel Zima;trojúhelník;84.32;48'47'400N,16'53'550E;;rychlostní let se změnou tratě za letu
47;0;20.09.2018;221.9;49'42'923N,13'26'124E;;OK-3118;LS-8-18 /18m;Plzeň-Letkov;Roman Jokl;polygon s 5OB;77.62;49'42'905N,13'26'400E;;není možné podle pravidel bodovat
48;0;20.09.2018;231.0;49'07'367N,19'05'483E;;OM0410;Ventus 2cx(m/t) /18m 600kg;Martin;Milan Lojdl;trojúhelník;78.02;49'07'367N,19'05'483E;;rychlostní let se změnou tratě za letu
49;0;20.09.2018;189.9;49'17'133N,17'24'950E;LKKM;D-KMEA;Stemme S 10- VT 23m;Kroměříž;Ivan Bednařík;trojúhelník;69.54;49'17'133N,17'24'950E;LKKM;rychlostní let se změnou tratě za letu
50;0;20.09.2018;95.2;49'04'867N,14'04'536E;;UFM-15 LAMBA;Lambada UFM-15;Prachatice;Miroslav Ambrůz;polygon s 5OB;39.52;49'04'159N,14'03'456E;;není možné podle pravidel bodovat
51;0;20.09.2018;126.7;49'48'850N,15'12'100E;;OK-5842;DG-101 G;Zbraslavice;Jan Mittner;polygon s 5OB;69.59;49'46'633N,15'13'433E;;rychlostní let se změnou tratě za letu
52;0;20.09.2018;300.6;48'16'767N,18'07'967E;;OM-8888;LS-8s(t) /18m;Nitra;Dominik Jančík;trojúhelník;103.83;48'16'767N,18'07'967E;;rychlostní let podle deklarace
53;0;19.09.2018;273.7;49'04'160N,18'57'070E;;OM0410;Ventus 2cx(m/t) /18m 600kg;Martin;Milan Lojdl;polygon s 5OB;76.89;49'07'367N,19'05'483E;;volný let na vzdálenost
54;0;19.09.2018;150.3;48'16'726N,18'08'068E;;OM-8800;DG-1000S 20m;Nitra;Dominik Jančík;polygon s 5OB;77.39;48'15'391N,18'07'434E;;není možné podle pravidel bodovat
55;0;19.09.2018;40.5;50'28'941N,16'11'313E;;OK-7707;Std. Cirrus;Hronov;David Mach;polygon s 5OB;37.46;50'29'134N,16'11'796E;;není možné podle pravidel bodovat
56;0;15.09.2018;72.7;48'16'727N,18'08'081E;;OM-8888;LS-8s(t) /18m;Nitra;Dominik Jančík;polygon s 5OB;83.8;48'20'213N,18'05'983E;;není možné podle pravidel bodovat
57;0;18.09.2018;277.9;48'16'767N,18'07'967E;;OM-8888;LS-8s(t) /18m;Nitra;Dominik Jančík;polygon s 5OB;73.59;48'20'567N,18'06'300E;;rychlostní let se změnou tratě za letu
